,INSTNM,CITY,STABBR,WOMENONLY,HBCU,ADM_RATE,SAT_AVG,ACTCMMID,FEMALE,FIRST_GEN,FAMINC,AVGFACSAL,PFTFAC,PCTPELL,DEBT_MDN_SUPP,C150_4_POOLED,D150_4_WHITE,D150_4_BLACK,D150_4_HISP,D150_4_ASIAN,D150_4_AIAN,D150_4_NHPI,D150_4_2MOR,D150_4_NRA,D150_4_UNKN,RET_FT4_POOLED,TRANS_4_POOLED_SUPP,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,COMPL_RPY_3YR_RT,FIRSTGEN_RPY_3YR_RT,NET_PRICE
1126,Piedmont International University,Winston-Salem,NC,0,0,-2.093279972,-1.209210491,-1.229756879,-0.808904337,0.474350627,-0.863256142,-1.514701637,-1.350439066,0.638717587,-1.569445361,-0.505274082,-0.408113776,-0.212022113,-0.335269852,-0.297780614,-0.206590254,-0.059110483,-0.295024831,-0.342718666,-0.065182554,-0.600121417,-0.173796707,0.826411236,0.065124766,-0.659969629,-0.658335552,-0.046898078,-0.036594242,-0.416379112,-0.446258149,-0.332581429,0.517031064,0.103345671,-0.968617155
1127,Queens University of Charlotte,Charlotte,NC,0,0,0.033811887,0.017044329,0.199523737,1.08658688,-0.692811611,0.594319011,0.378752543,-0.471927171,-0.482901635,0.453198282,0.366053215,-0.279744,-0.113497928,-0.281814541,-0.266581155,-0.171652064,-0.130669156,-0.20308686,-0.30837787,-0.003101821,0.054538497,-0.694549497,-0.030553792,0.135457438,-0.263065248,-0.221016457,-0.046898078,-0.095477751,-0.519709299,0.396182458,0.36541443,0.184921052,0.150183363,0.471932388
1128,Mid-Atlantic Christian University,Elizabeth City,NC,0,0,-1.21310403,-0.847243707,-0.943900756,0.179465422,1.052481427,-0.552665104,-0.808970699,1.275454414,1.243459092,-0.752873619,-0.605811847,-0.40989669,-0.207829595,-0.331451615,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-0.389294966,-0.694549497,0.498484991,0.373272946,-0.566788512,-0.424677696,-0.083200708,-0.143320602,-0.519709299,-0.570854407,-0.230738617,-0.488830722,-1.781054509,-0.784904971
1129,Saint Augustine's University,Raleigh,NC,0,1,-0.435516163,-2.368981616,-2.373181372,-1.328620901,0.136546987,-1.071173936,-0.81912218,0.135888782,2.359112254,0.501740176,-0.791567337,-0.425942912,0.551016257,-0.308542197,-0.291540722,-0.171652064,-0.130669156,-0.295024831,-0.342718666,-0.027133072,-2.074755506,-0.694549497,-2.121812982,4.042715638,-0.675303231,-0.639390321,0.017639929,-0.143320602,-1.086111805,-0.378296554,-0.490313589,-1.585398906,-1.581315323,0.597215006
1130,Salem College,Winston-Salem,NC,1,0,-0.208038259,0.423333577,0.48537986,2.989241178,-0.069775006,-0.473880716,-0.413062952,-0.656914635,0.90881738,0.695907752,0.61069511,-0.344820345,-0.176385706,-0.285632778,-0.279060938,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.061177345,0.417571638,-0.694549497,-0.042612765,0.376308889,-0.001804266,-0.127869068,-0.192108595,-0.143320602,0.199774966,-0.494397613,-0.200930964,-0.341173374,-0.149623563,-0.723132752
1131,Shaw University,Raleigh,NC,0,1,-0.295262902,NA,NA,-0.369396271,0.32754937,-1.172221692,-0.880031064,-0.076953937,2.174706773,-0.27493013,-1.059189292,-0.427725825,0.815144924,-0.327633379,-0.297780614,-0.066837495,-0.130669156,-0.295024831,-0.256866677,0.003907294,-1.802109355,-0.694549497,-2.14437493,2.18320076,-0.695944618,-0.647284167,-0.228411225,-0.021873364,-0.906240739,-0.325909491,4.127388555,-2.861195741,-2.330781997,0.329669096
1132,St Andrews University,Laurinburg,NC,0,0,-0.451870784,-1.061468946,-0.943900756,-1.622940766,0.248451699,-0.270667042,-0.812219173,-0.17730428,0.019874486,-1.197226117,-1.069243069,-0.336797234,-0.174289447,-0.31617867,-0.279060938,-0.136713874,-0.130669156,-0.295024831,-0.256866677,-0.065182554,-0.92714476,3.410366603,-0.282625213,-0.103876042,-0.645225782,-0.454674313,0.174951322,-0.143320602,-0.837353948,1.27826733,2.024707078,-0.57099194,-0.963489064,0.087928463
1133,Southeastern Baptist Theological Seminary,Wake Forest,NC,0,0,1.58452727,NA,NA,NA,NA,NA,-0.582795709,1.275454414,-2.215770791,NA,-1.187015879,-0.3849359,-0.209925854,-0.323815143,-0.28530083,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.289204947,-0.694549497,1.202573371,-0.517776224,-0.527864754,-0.203649995,-0.184041344,-0.143320602,-1.086111805,-0.53687361,-0.361147096,NA,NA,NA
1134,Wake Forest University,Winston-Salem,NC,0,0,-1.836066394,NA,NA,-0.530981923,-1.799068116,2.302202749,1.725651001,0.647282698,-1.64899512,1.101135484,1.836777092,0.377259645,0.035336479,-0.140539793,0.139011816,-0.031899305,-0.130669156,-0.26437884,0.052200484,-0.05416823,1.365121038,-0.694549497,0.640080665,-0.426191954,-0.323809901,0.05526817,-0.224377599,-0.121239286,-0.079599243,0.482550319,-0.641835822,1.436614768,1.462143155,1.213065312
1135,Warren Wilson College,Swannanoa,NC,0,0,0.86095921,0.430720654,0.48537986,0.151907825,-1.215674616,0.182030959,-0.396414523,-0.056241055,-0.043582694,-0.72753475,0.091249991,-0.276178173,-0.197348298,-0.312360433,-0.266581155,-0.206590254,-0.130669156,0.164665022,-0.222525881,-0.065182554,-0.514830058,-0.694549497,0.784788332,-0.532449947,-0.208218134,-0.489407238,0.041841682,-0.143320602,0.241872449,-0.267858962,-0.178575225,0.626855731,0.518215215,0.0602513
1136,Wingate University,Wingate,NC,0,0,0.167126824,-0.160245524,-0.086332386,0.251513978,-0.399654393,0.310735544,0.095323201,1.275454414,-0.23124239,-0.177846341,0.128592589,-0.220907853,-0.123979224,-0.289451014,-0.254101371,-0.031899305,-0.130669156,-0.17244087,-0.171014688,-0.013114842,0.016148942,-0.694549497,0.367781291,0.015031712,-0.498377058,-0.415205081,-0.139671464,-0.106518409,0.926913318,0.04079995,-0.085426311,0.463819187,0.440123316,-0.511342286
1137,Carolina Christian College,Winston Salem,NC,0,0,NA,NA,NA,NA,NA,-1.596197144,-1.889900363,NA,2.906362639,NA,-0.468888986,-0.43753185,-0.203637076,-0.335269852,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,1.800981808,NA,-2.164991883,3.658668892,-0.711867973,-0.658335552,-0.280848356,-0.143320602,-1.086111805,-0.570854407,0.942937695,NA,NA,NA
1138,Winston-Salem State University,Winston-Salem,NC,0,1,-0.391903842,-1.416048653,-1.515613002,0.953299123,-0.00917721,-0.784658302,0.36454047,1.253313057,0.959257703,-0.129304447,-0.180680726,-0.418811257,1.301477073,-0.327633379,-0.279060938,-0.066837495,-0.130669156,-0.295024831,-0.222525881,-0.030136979,0.313207192,0.647119129,-1.560487273,2.917898884,-0.519018445,-0.552558009,-0.071099831,-0.110198628,0.272488801,-0.306087359,-0.405858574,-1.413275723,-1.252315774,-1.056984965
1139,Western Carolina University,Cullowhee,NC,0,0,-1.296859511,-0.219342142,-0.372188509,-0.185860762,-0.224725383,0.033513308,0.168007803,0.311234042,-0.127649899,-0.27493013,0.384724514,0.679463492,0.031143961,-0.220722758,-0.229141804,0.003038885,-0.130669156,-0.14179488,-0.171014688,0.050968495,0.421760253,0.830696028,0.922105016,-0.427709925,-0.369810706,-0.424677696,0.013606304,-0.09915797,0.440878735,-0.436347083,-0.506459401,-0.16844597,0.161424409,-0.049987284
1140,Dickinson State University,Dickinson,ND,0,0,1.320375369,-0.817695398,-0.943900756,-0.063509365,-0.514623512,0.328708314,-0.211657575,-0.265512588,-0.862559979,-1.33081341,-0.810717387,-0.24943447,-0.199444558,-0.308542197,-0.291540722,0.142791645,-0.059110483,-0.11114889,0.481460429,-0.048160417,-1.017818466,1.416359948,0.791790316,-0.507656415,-0.353297596,-0.519403854,0.074110686,0.018609048,-0.041328804,0.340963662,-0.440634169,1.291957749,1.241933736,-0.499816076
1141,University of Jamestown,Jamestown,ND,0,0,-0.071749755,-0.130697215,-0.086332386,-0.5069843,-0.911777757,0.947859456,-0.187294021,1.275454414,-0.835441526,-0.126974436,-0.143338128,-0.25210884,-0.201540817,-0.319996906,-0.279060938,-0.066837495,-0.130669156,-0.295024831,-0.205355483,-0.064181251,-0.074411397,2.10342139,0.866478144,-0.448961524,-0.294322205,-0.43888662,0.142682319,0.198939795,-1.040187278,0.217783271,-0.659223619,1.652872673,1.270166262,-1.131203775
1142,University of Mary,Bismarck,ND,0,0,1.44873436,0.031818484,-0.086332386,0.464235109,-1.296584738,0.995088418,-0.270942222,0.951904911,-1.043711246,-0.030473151,0.121890071,-0.187923952,-0.197348298,-0.312360433,-0.279060938,0.003038885,0.012448189,-0.26437884,-0.325548268,-0.060176043,0.187316882,0.318151471,1.102600601,-0.651357701,-0.491889765,-0.549400471,0.384699847,-0.102838189,-0.228853958,-0.396702819,-0.109024036,1.158498455,1.0232655,-0.800682291
1143,Mayville State University,Mayville,ND,0,0,NA,NA,NA,-0.762696025,-0.133078736,0.02226597,-0.523511062,1.197959666,-0.649408937,-1.051600435,-0.883008828,-0.350169085,-0.176385706,-0.266541596,-0.291540722,-0.101775684,-0.130669156,-0.14179488,-0.30837787,-0.062178647,-1.342583406,0.002845895,0.736941442,-0.266804964,-0.323220147,-0.639390321,0.259657457,0.125335409,0.268661757,-0.139015104,-0.598366329,0.827975174,0.158066694,-0.23753495
1144,Minot State University,Minot,ND,0,0,-0.478137295,-0.463115691,-0.372188509,0.64725281,-0.068083147,0.173436035,-0.168615297,-0.074811225,-1.107168426,-0.857432859,-0.39085253,-0.151374224,-0.176385706,-0.31617867,-0.279060938,0.212668025,-0.059110483,-0.11114889,0.464290031,-0.059174741,-0.108975576,0.162665673,0.426909155,-0.476285008,-0.364502921,-0.39310231,0.332262716,0.044370583,0.314586285,1.223048533,-0.402132618,1.210322635,0.95979143,-0.600730048
1145,University of North Dakota,Grand Forks,ND,0,0,0.765805054,0.194334183,0.199523737,-0.958306031,-1.28931125,1.004904199,-0.130445729,1.014757795,-1.125608974,0.141365154,0.240620384,1.11716877,-0.159615632,-0.23981394,-0.197942344,1.470442861,-0.059110483,-0.049856909,-0.050821903,0.020929431,0.513499675,-0.694549497,1.045806732,-0.626564169,-0.531993031,-0.410468773,0.291926461,-0.102838189,0.12706113,-0.039904444,-0.413310487,1.231927659,0.956488184,0.636418131
1146,North Dakota State University-Main Campus,Fargo,ND,0,0,1.348128664,0.216495415,0.199523737,-0.744158189,-1.497622218,1.072420948,0.697509036,1.130107121,-1.109880272,-0.27493013,0.250674161,1.568245899,-0.130268002,-0.262723359,-0.104343966,0.177729835,-0.130669156,0.440478933,0.39560844,-0.047159115,0.424978693,0.267014973,1.19868338,-0.616444361,-0.606302024,-0.446780466,0.021673555,-0.121239286,-0.163794211,-0.146094437,-0.464231893,1.432019677,1.375351347,0.336294265
1147,Trinity Bible College and Graduate School,Ellendale,ND,0,0,-1.190802275,-1.002372328,-0.943900756,-2.049897337,NA,-0.006302085,-1.289744825,1.275454414,0.866512593,-0.469097706,-0.358297445,-0.391176097,-0.203637076,-0.319996906,-0.297780614,-0.031899305,-0.130669156,-0.26437884,-0.342718666,-0.063179949,-0.457888146,-0.694549497,0.720992479,-0.313356085,-0.331476702,-0.658335552,0.804196895,0.055411241,0.766177472,-0.266443095,-0.592156401,NA,0.232992403,-0.169856902
1148,Valley City State University,Valley City,ND,0,0,0.986840229,-0.743824625,-0.658044633,-0.408914727,-0.497132499,0.293794937,-0.488183909,-0.086596141,-0.857678657,-0.905974753,-0.256323426,-0.331448493,-0.186867002,-0.31617867,-0.28530083,-0.171652064,-0.059110483,-0.20308686,-0.205355483,-0.064181251,-0.148314937,1.232900493,0.997959842,-0.525366081,-0.385144307,-0.593606011,0.134615068,-0.029233803,-0.026020628,-0.120608839,-0.531299111,1.242933175,0.639385045,-0.50362415
1149,The Art Institute of Cincinnati-AIC College of Design,Cincinnati,OH,0,0,0.093778829,NA,NA,NA,NA,-0.236329106,-1.57601658,NA,0.797631722,2.771170808,1.035826231,-0.425051455,-0.201540817,-0.331451615,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,0.862403473,0.529945635,0.613628726,0.408186286,-0.543198355,-0.206807533,-0.280848356,-0.143320602,-1.086111805,-0.570854407,-0.659223619,NA,NA,0.469391972
1150,University of Akron Main Campus,Akron,OH,0,0,1.494824655,-0.093761829,-0.086332386,-0.676003195,0.227878097,0.01257038,0.736084663,-0.444429035,-0.190022341,-0.27493013,-0.41335384,2.293891716,1.410482554,-0.05653859,0.157731492,0.177729835,0.656476241,-0.11114889,0.138052473,0.059980214,0.098338102,1.058816829,0.722548475,-0.129681554,-0.568557773,-0.299954922,-0.216310348,-0.121239286,0.394954208,-0.286265227,-0.317677603,0.189904786,-0.693758476,0.862522549
1151,Allegheny Wesleyan College,Salem,OH,0,0,NA,NA,NA,0.882781962,NA,-1.101779303,-2.278905104,-1.275444148,2.070571913,NA,-0.975886573,-0.421485628,-0.212022113,-0.335269852,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-0.0524331,-0.089456436,1.663148311,-0.748507866,-0.711867973,-0.658335552,-0.280848356,0.44183427,-1.086111805,-0.570854407,-0.659223619,NA,NA,-2.470270387
1152,Art Academy of Cincinnati,Cincinnati,OH,0,0,-2.154238103,-0.729050471,-0.658044633,0.635451063,-0.058250481,0.179088379,-0.859322043,-1.674702805,0.627870206,0.695907752,0.387597022,-0.398307751,-0.207829595,-0.327633379,-0.297780614,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.065182554,-0.220811632,-0.694549497,0.899932067,-0.262757041,-0.473607394,-0.25890692,0.126547817,0.044370583,-0.117869683,-0.498645212,-0.595882358,-0.222004264,-0.22077116,-0.004729866
1153,Ashland University,Ashland,OH,0,0,0.510573855,-0.123310138,-0.086332386,0.35641792,-0.012403467,0.185446098,-0.10364582,-0.830117183,-1.051846782,0.598823964,0.365574464,0.014436736,-0.149134335,-0.270359832,-0.279060938,-0.206590254,-0.059110483,0.103373041,-0.205355483,-0.030136979,0.223841108,-0.694549497,0.822132246,-0.157511029,-0.539659832,-0.565188164,-0.091267959,-0.110198628,-0.431687288,-0.28909696,-0.192237066,0.646881583,0.98076813,0.00262397
1154,Baldwin Wallace University,Berea,OH,0,0,-0.309635144,NA,NA,-0.247044732,-0.318055392,0.474906285,0.253280241,-0.54120819,-0.558833304,1.355495009,0.847198233,0.131217574,-0.113497928,-0.235995704,-0.272821047,-0.206590254,-0.059110483,0.624354874,-0.205355483,-0.065182554,0.614662362,-0.694549497,0.869201138,-0.271864869,-0.406375448,-0.424677696,-0.196142221,-0.121239286,0.616922757,-0.43776295,-0.629415967,0.636605159,0.51399143,-0.073989626
1155,Bluffton University,Bluffton,OH,0,0,-0.637718744,-0.662566776,-0.658044633,-0.893762194,0.149337581,0.17257399,-0.522698943,1.030828134,-0.21388658,0.890075328,0.141040122,-0.247651556,-0.153326854,-0.312360433,-0.291540722,-0.206590254,-0.130669156,-0.20308686,-0.291207472,-0.062178647,-0.136679232,1.625885623,1.127107545,-0.426697944,-0.471248378,-0.639390321,-0.280848356,-0.143320602,-0.075772199,-0.502892812,-0.450570053,0.753943187,0.555710169,-0.080006401
1156,Bowling Green State University-Main Campus,Bowling Green,OH,0,0,0.309362463,-0.367083687,-0.372188509,0.084673891,-0.286473956,0.43478344,0.513564206,0.175171834,-0.460664503,0.281748312,0.302858048,1.753668909,0.57197885,0.065644976,-0.110583858,0.457235354,0.298682879,-0.295024831,0.378438042,0.035948963,0.267258534,1.334617135,0.85091818,-0.251119261,-0.468889363,-0.549400471,-0.18807497,-0.121239286,0.226564273,-0.304671493,-0.383502835,-0.101873983,-0.271255555,1.121233606
1157,Capital University,Columbus,OH,0,0,0.272192871,0.526752658,0.48537986,0.006419543,-0.493840124,0.588996508,0.438849308,-0.848330235,-0.5957144,0.785419005,0.5312224,0.026025675,-0.126075484,-0.285632778,-0.235381695,-0.206590254,-0.130669156,-0.295024831,-0.239696279,-0.047159115,0.224176644,-0.694549497,0.740053435,-0.235433557,-0.467709855,-0.486249699,-0.220343974,-0.143320602,0.747042252,-0.304671493,-0.270482153,0.470173085,0.273203689,0.044607686
1158,Case Western Reserve University,Cleveland,OH,0,0,-1.495097336,2.484328124,2.486372722,-1.076400898,-2.04060114,1.352836026,1.453591319,0.527647948,-1.263913085,0.987159117,1.488246174,0.049203551,-0.161711891,-0.193995103,0.794200462,-0.101775684,-0.059110483,-0.26437884,1.082424351,0.02994115,1.375359169,-0.694549497,-0.156200503,-0.510692358,-0.358605381,2.511833198,-0.256646603,-0.121239286,0.616922757,0.932795887,-0.361147096,1.239970152,1.174340417,0.827724326
1159,Cedarville University,Cedarville,OH,0,0,0.384692836,0.792687439,0.771235983,-0.54467129,-1.99421405,1.064449098,0.011268941,0.117318612,-1.095778676,0.404656388,1.017154932,0.145480883,-0.184770743,-0.25126865,-0.247861479,-0.136713874,-0.130669156,-0.23373285,-0.239696279,-0.050163021,0.944470407,-0.694549497,1.21152035,-0.666031424,-0.538480324,-0.328372769,-0.111436086,-0.143320602,0.12706113,-0.325909491,-0.508943372,1.542908089,1.589296681,-0.06529873
1160,Central State University,Wilberforce,OH,0,1,-1.335020292,-2.103046836,-2.087325248,-0.496599884,0.548767512,-1.114809164,-0.251857438,1.275454414,1.758709702,0.147287265,-1.400060191,-0.433966022,1.228107999,-0.323815143,-0.291540722,-0.171652064,-0.130669156,-0.26437884,-0.342718666,-0.060176043,-1.331020442,-0.257039084,-2.110532008,4.05637738,-0.668815938,-0.64096909,-0.192108595,-0.143320602,-0.741677849,-0.500061079,-0.512669328,-2.650937382,-2.328537135,-0.695931908
1161,Cincinnati Christian University,Cincinnati,OH,0,0,1.422963443,-0.418793227,-0.658044633,-1.383606784,-0.17522028,0.211703905,-0.757807236,-1.261159402,0.320346947,0.598823964,-0.788216078,-0.336797234,-0.174289447,-0.327633379,-0.291540722,-0.206590254,-0.130669156,-0.295024831,-0.342718666,-0.064181251,0.117028038,-0.667764044,0.73344045,0.084352403,-0.596865961,-0.434150312,-0.208243097,-0.014512926,-0.274778485,-0.495813479,-0.351211212,-0.323100003,-0.991598234,-0.295941756
1162,University of Cincinnati-Main Campus,Cincinnati,OH,0,0,0.948679448,0.76313913,0.771235983,-0.241671518,-0.178631772,0.399211609,1.019107945,-0.191231907,-0.860390503,-0.323472024,0.526913639,2.642451316,0.630674109,-0.0679933,0.538364896,0.037977075,-0.130669156,-0.295024831,0.618823611,0.04395938,0.966614377,0.042458919,0.743165428,-0.376604891,-0.539070078,-0.161023224,-0.212276723,-0.102838189,-0.068118112,0.052126882,-0.10529808,0.461277685,-0.166862611,2.012085016
1163,Ohio Christian University,Circleville,OH,0,0,NA,NA,NA,0.502906697,1.809682498,-1.162676034,-2.075063371,1.275454414,0.69512397,-1.191012755,-0.820771164,-0.308270617,-0.138653039,-0.327633379,-0.291540722,-0.206590254,-0.130669156,-0.23373285,-0.325548268,-0.065182554,-0.464253784,-0.694549497,-0.321136124,0.759849644,-0.583301621,-0.590448473,-0.095301584,-0.143320602,-0.033674716,-0.509972145,1.393778437,-1.645631141,-1.496258662,-0.848950194
1164,Cleveland Institute of Art,Cleveland,OH,0,0,-0.075714511,0.157398797,0.199523737,0.275287751,-1.14814028,0.224386223,-0.628680402,-0.774763792,0.112619596,2.055080786,0.80794063,-0.355517826,-0.195252039,-0.327633379,-0.279060938,-0.206590254,-0.130669156,-0.17244087,-0.325548268,-0.065182554,0.634294119,-0.694549497,0.506264973,-0.31841599,-0.436452898,-0.07892722,-0.212276723,-0.143320602,0.509765527,0.869081892,-0.659223619,0.480992844,0.070933988,1.373780047
1165,Cleveland Institute of Music,Cleveland,OH,0,0,-0.971749479,NA,NA,-0.866903736,NA,1.66226587,0.595182111,-0.943680916,-1.424996697,1.86091321,1.206740431,-0.392959011,-0.212022113,-0.335269852,-0.272821047,-0.171652064,-0.130669156,-0.295024831,-0.085162699,-0.048160417,1.115177268,0.966385258,-1.823061669,-0.727256268,-0.687098309,-0.459410621,-0.111436086,-0.143320602,-1.086111805,2.450604847,7.706790808,NA,NA,1.702162233
1166,Cleveland State University,Cleveland,OH,0,0,-0.11684886,-0.248890451,-0.372188509,-0.016463191,0.480392263,-0.421423342,0.722278649,-0.565849378,0.090924834,-0.451622624,-0.51580661,0.152612537,0.305753924,-0.140539793,-0.129303534,0.037977075,-0.130669156,-0.295024831,0.035030086,0.045961984,-0.159914684,1.602066647,0.315266412,0.131409514,-0.407554956,-0.167338301,-0.171940468,-0.088117312,0.123234087,0.17672314,-0.445602111,-0.446405696,-0.491188161,0.811589554
1167,Columbus College of Art and Design,Columbus,OH,0,0,0.50462672,NA,NA,0.619724378,-0.942672176,0.474256369,-0.409002359,-1.019032953,-0.20195446,2.055080786,0.385203266,-0.238736988,-0.170096928,-0.281814541,-0.279060938,-0.136713874,-0.130669156,0.256602992,-0.291207472,-0.061177345,0.467435471,-0.694549497,0.410571193,-0.259215108,-0.413452495,-0.088399836,-0.208243097,-0.110198628,0.815929043,0.414588724,-0.255578327,0.366798193,0.263335256,0.513916104
1168,University of Dayton,Dayton,OH,0,0,-0.441958892,0.925654829,1.057092107,-0.698348665,-2.067489445,2.805979298,0.45874621,-0.094452751,-1.628385096,1.326952375,1.314938217,0.893413119,-0.105112891,-0.129085083,-0.041945048,0.037977075,-0.059110483,-0.23373285,0.017859688,-0.043153906,1.184521329,-0.694549497,0.878926115,-0.600252666,-0.519018445,-0.457831852,-0.244545726,-0.121239286,-0.397243892,1.006420949,-0.512669328,1.357567887,1.180557491,0.819033429
